TrainingSet,mobley_1019269~mobley_7542832,[C*]C~[O*]CCC,3,0.10955412270225157
TrainingSet,mobley_1923244~mobley_9112978,~[C*]C,1,0.0774564128532942
TrainingSet,mobley_1674094~mobley_4893032,[C*]C~[C*]N,1,0.01817530170973784
TrainingSet,mobley_9478823~mobley_2923700,[C*]C~[C*]C.[C*]O,2,3.0814019205738803
TrainingSet,mobley_1563176~mobley_313406,[C*]CS~[C*]O,2,0.19685804778052632
TrainingSet,mobley_1019269~mobley_6091882,[C*]CCO~,3,0.8846772397245788
TrainingSet,mobley_9434451~mobley_1261349,[CH*]Br~[C*]C.[C*]C,2,0.058518917798681874
TrainingSet,mobley_1019269~mobley_7859387,~[C*]CCC,3,0.19405798299513471
TrainingSet,mobley_1803862~mobley_8573194,[CH*]C~[C*]O,1,0.06525849078426499
TrainingSet,mobley_9478823~mobley_7608462,[C*]C.[C*]C~[C*]Cl,2,0.0676366716067877
TrainingSet,mobley_9624458~mobley_1923244,[C*]Cl.[C*]Cl~[C*]C,2,0.0
TrainingSet,mobley_929676~mobley_3414356,[C*]CBr~[C*]C.[C*]O,3,0.11876134385366707
TrainingSet,mobley_1017962~mobley_2517158,[C*]O.[C*]OC~[C*]CBr,3,0.11517376607170574
TrainingSet,mobley_9913368~mobley_6632459,[C*]Cl.[C*]Cl~[C*]CO,1,0.0
TrainingSet,mobley_2005792~mobley_9717937,~[C*]Cl,1,0.044527053652358345
TrainingSet,mobley_9624458~mobley_2198613,[C*]CCl~,2,0.0
TrainingSet,mobley_1881249~mobley_8573194,[C*]C~,1,0.09827680538021161
TrainingSet,mobley_7573149~mobley_8514745,~[C*]CC,2,0.1303960486749503
TrainingSet,mobley_1881249~mobley_6497672,[C*]C~,1,0.25286062309944607
TrainingSet,mobley_1017962~mobley_3060426,[C*]O.[C*]OC~[C*]C.[CH*]C.[C*]C,4,0.3006091826623065
TrainingSet,mobley_1019269~mobley_4013838,[C*]O~[CH*]C.[C*]O.[CH*]C.[CH*]C,4,0.12177084204340499
TrainingSet,mobley_1019269~mobley_4792268,~[C*]C.[C*]O,2,0.12762620616299764
TrainingSet,mobley_1728386~mobley_1905088,[C*]O.[C*]N~[C*]Br,2,0.15239910699036294
TrainingSet,mobley_1923244~mobley_430089,~[C*]C,1,0.08189717511514055
TrainingSet,mobley_9883303~mobley_4792268,[CH*]CC~[C*]O.[C*]O,3,0.08002832630362783
TrainingSet,mobley_1650157~mobley_8118832,[C*]C.[C*]O~[C*]O,2,0.7088547703839903
TrainingSet,mobley_1760914~mobley_3169935,[C*]C~[C*]N,1,0.0
TrainingSet,mobley_9838013~mobley_5286200,[C*]C.[C*]O~[C*]Cl.[C*]Cl,2,0.16529795893928417
TrainingSet,mobley_1674094~mobley_9112978,[C*]C~,1,0.49713541234852693
TrainingSet,mobley_1674094~mobley_7142697,[C*]C~[C*]N,1,0.04207613124159601
TrainingSet,mobley_1976156~mobley_4375719,[C*]O~,1,0.02422730099907951
TrainingSet,mobley_1977493~mobley_210639,[C*]Cl~[CH*]I,1,0.0
TrainingSet,mobley_1520842~mobley_4884177,[C*]C~[C*]CC,2,2.0976972016766524
TrainingSet,mobley_1674094~mobley_2864987,[C*]C~[CH*]O,1,0.05521178098069319
TrainingSet,mobley_1328465~mobley_4699732,[CH*]Cl~[CH*]C,1,0.0
TrainingSet,mobley_1674094~mobley_6235784,[C*]CC~[CH*]Cl,0,0.16712864465656388
TrainingSet,mobley_1662128~mobley_8573194,~[C*]O,1,0.057233314797939326
TrainingSet,mobley_1674094~mobley_4759887,~[C*]CI,2,0.2380687567125091
TrainingSet,mobley_2008055~mobley_1107178,~[C*]I,1,0.3113926950288013
TrainingSet,mobley_9617923~mobley_9407874,[C*]CC~,2,0.10053350276701016
TrainingSet,mobley_1650157~mobley_6632459,[C*]C.[C*]O~[C*]O,2,0.10509732199613768
TrainingSet,mobley_8739734~mobley_4893032,[CH*]C.[C*]O~[C*]CN,3,0.09969025772531638
TrainingSet,mobley_9624458~mobley_9121449,[C*]Cl.[C*]Cl~[C*]C,2,0.0
TrainingSet,mobley_1967551~mobley_1800170,[C*]O~[C*]S,1,0.02041608861266039
TrainingSet,mobley_1803862~mobley_8739734,~[C*]O,1,0.03336486203717925
TrainingSet,mobley_1903702~mobley_511661,[CH*]O~,1,0.25584623296707
TrainingSet,mobley_1899443~mobley_4043987,~[C*]C,1,0.11907298913376142
TrainingSet,mobley_9624458~mobley_1199854,[C*]Cl.[C*]Cl~[C*]I,2,0.0
TrainingSet,mobley_1424265~mobley_3183805,~[C*]C,1,0.048796461192795536
TrainingSet,mobley_1231151~mobley_2493732,[CH*]C~[C*]Cl,1,0.0
TrainingSet,mobley_1827204~mobley_7859387,~[C*]C,1,0.03221472781880986
TrainingSet,mobley_4603202~mobley_8765203,[C*]Cl.[C*]OCCCl~[C*]C.[C*]CC,5,12.659069059042121
TrainingSet,mobley_1017962~mobley_820789,[C*]CC.[O*]C~,3,0.22085000943024644
TrainingSet,mobley_1036761~mobley_8057732,[CH*]N~[C*]Cl.[C*]O,2,1.051222485030766
TrainingSet,mobley_3414356~mobley_3738859,[C*]C.[C*]O~[C*]Br,2,0.20128017592962325
TrainingSet,mobley_1107178~mobley_1967551,[C*]I~[C*]O,1,0.02475091382272583
TrainingSet,mobley_1662128~mobley_2864987,~[CH*]C.[CH*]O,2,6.51059221214808
TrainingSet,mobley_1017962~mobley_9197172,[C*]O.[C*]OC~[C*]CC,2,0.28863920260983295
TrainingSet,mobley_1662128~mobley_6474572,[C*]CC~[C*]Cl,0,0.16357569415979864
TrainingSet,mobley_1178614~mobley_1079207,[C*]O~[C*]Cl,1,0.0
TrainingSet,mobley_1636752~mobley_7015518,~[O*]C,1,0.07320697760418746
TrainingSet,mobley_1034539~mobley_9510785,[C*]Cl.[C*]Cl~,2,0.11791476824359218
TrainingSet,mobley_9434451~mobley_7532833,[CH*]C.[CH*]Br~[C*]N,2,0.12032981765490294
TrainingSet,mobley_1231151~mobley_2198613,[CH*]C~,1,0.0
TrainingSet,mobley_1800170~mobley_2068538,[C*]S~[C*]C,1,0.0619685411054674
TrainingSet,mobley_8467917~mobley_7157427,~[C*]Cl,1,0.23331854819975179
TrainingSet,mobley_1881249~mobley_430089,[C*]O~,1,0.06943162877680446
TrainingSet,mobley_1079207~mobley_3169935,[C*]Cl~[C*]N,1,0.0
TrainingSet,mobley_1019269~mobley_299266,[C*]CO~[C*]C,2,0.489728510300003
TrainingSet,mobley_1363784~mobley_6309289,[C*]C.[C*]C~,2,0.8672122257517468
TrainingSet,mobley_1036761~mobley_5520946,[CH*]N~[C*]S,1,1.4783078937739804
TrainingSet,mobley_1019269~mobley_7768165,[C*]CCO~[C*]Br.[C*]Cl,3,0.377137382090479
TrainingSet,mobley_4690963~mobley_8514745,[C*]OCC~[C*]CCC.[C*]O,2,1.534347290790095
TrainingSet,mobley_9913368~mobley_511661,[C*]Cl.[C*]Cl~[C*]CC,1,0.0
TrainingSet,mobley_9733743~mobley_2068538,[C*]CN~,2,0.4911662690708763
TrainingSet,mobley_4759887~mobley_5449201,[C*]CCI~,3,0.07385450114188406
TrainingSet,mobley_9838013~mobley_3269565,[C*]C.[C*]C~[O*]C,2,0.057971674672531066
TrainingSet,mobley_9942801~mobley_5311804,[C*]CC~[C*]O,2,8.963879734193036
TrainingSet,mobley_1881249~mobley_5310099,[C*]O~[C*]C,1,0.26589479203974653
TrainingSet,mobley_1873346~mobley_2484519,~[C*]Cl,1,0.1465934372547421
TrainingSet,mobley_1662128~mobley_430089,~[C*]C,1,0.10638944116828511
TrainingSet,mobley_1977493~mobley_1857976,[C*]C~[C*]Cl,1,0.0
TrainingSet,mobley_1017962~mobley_5880265,[C*]CC.[C*]O~[C*]CO,2,0.2134022631800328
TrainingSet,mobley_9507933~mobley_6303022,[C*]C.[C*]C~[C*]CC,3,0.9326312168087453
TrainingSet,mobley_1199854~mobley_1107178,[C*]C~,1,0.04008063528563388
TrainingSet,mobley_1563176~mobley_3639400,[C*]S~[C*]Cl,1,0.017421572846904494
TrainingSet,mobley_1893815~mobley_6190089,[C*]Cl~[CH*]Cl,-1,0.0
TrainingSet,mobley_929676~mobley_8337977,[C*]CBr~[CH*]C.[C*]O,3,0.0456693261529245
TrainingSet,mobley_4683624~mobley_6102880,[C*]CCC~[O*]C1CCCCC1,6,5.88877955651345
TrainingSet,mobley_1017962~mobley_7610437,[C*]C(O)OC~[CH*]C.[CH*]O,5,0.21063652744108752
TrainingSet,mobley_1893937~mobley_7157427,~[C*]C,1,8.881784197001252e-16
TrainingSet,mobley_9434451~mobley_5627459,[CH*]Br~[CH*]CO,0,0.0938987573899558
TrainingSet,mobley_9897248~mobley_1502181,[C*]C.[C*]C~[C*]C,2,0.14604617274714482
TrainingSet,mobley_9653690~mobley_5445548,[C*]C.[CH*]O~,2,0.678257612999728
TrainingSet,mobley_1722522~mobley_1017962,[C*]C~[C*]CC,2,0.2232209745599638
TrainingSet,mobley_1017962~mobley_4893032,[C*]C(O)OC~[C*]N,4,0.3805535706476815
TrainingSet,mobley_994483~mobley_2049967,[C*]Br~[C*]SC,0,0.253376124996689
TrainingSet,mobley_1755375~mobley_2923700,[C*]O.[C*]C~[C*]C.[C*]O,2,6.443179927835467
TrainingSet,mobley_5627459~mobley_8260524,[CH*]CO~,2,0.0964768281597192
TrainingSet,mobley_1650157~mobley_2310185,[C*]C.[C*]C~,2,0.10196416344647768
TrainingSet,mobley_2609604~mobley_7610437,[C*]CC~[C*]C.[CH*]O,3,0.15505037871911176
TrainingSet,mobley_1662128~mobley_8772587,~[C*]I,1,0.2893832572825525
TrainingSet,mobley_1674094~mobley_7227357,[C*]C~[CH*]O,1,0.07928031183276232
TrainingSet,mobley_1017962~mobley_5347550,[C*]CCCC.[C*]O~[CH*]Cl.[CH*]Cl.[C*]F.[C*]F,7,0.3119542067793605
TrainingSet,mobley_1019269~mobley_2068538,[C*]CO~,2,1.0352629869979124
TrainingSet,mobley_1662128~mobley_1199854,[C*]C~[C*]I,1,0.06296841766679549
TrainingSet,mobley_1717215~mobley_313406,[O*]CO~[C*]CC,1,0.1589510233529183
TrainingSet,mobley_1107178~mobley_7532833,[C*]I~[C*]N,1,0.14771650454522678
TrainingSet,mobley_1017962~mobley_1923244,[C*]CC(O)OC~,5,0.4624272551432279
TrainingSet,mobley_9838013~mobley_2802855,[C*]C.[C*]O~[C*]Br,2,0.14723418745492212
TrainingSet,mobley_1019269~mobley_6812653,[C*]O~[C*]CC,2,0.1060896748593378
TrainingSet,mobley_1019269~mobley_859464,[C*]C~[CH*]C.[O*]C(C)O,4,0.1786018460639195
TrainingSet,mobley_9733743~mobley_6632459,[C*]CN~[C*]O,2,0.620174273427519
TrainingSet,mobley_1857976~mobley_1231151,[C*]Cl~[CH*]C,1,0.0
TrainingSet,mobley_1563176~mobley_3738859,[C*]S~[C*]CBr,2,0.04989163030248661
TrainingSet,mobley_4699732~mobley_1328465,[CH*]C~[CH*]Cl,1,14.291688043231963
TrainingSet,mobley_1017962~mobley_5449201,[C*]C(O)OC~,4,0.2550358020392432
TrainingSet,mobley_1800170~mobley_7532833,[C*]S~[C*]N,1,0.07255680993786859
TrainingSet,mobley_1019269~mobley_3167746,[C*]O~[C*]CCCC,4,0.13692605159406301
TrainingSet,mobley_1857976~mobley_4699732,~[CH*]C,1,0.0
TrainingSet,mobley_313406~mobley_5627459,~[CH*]C,1,0.16728098739773115
TrainingSet,mobley_1502181~mobley_7859387,[C*]C.[C*]C~,2,0.1801876370727468
TrainingSet,mobley_9740891~mobley_1728386,[C*]Cl.[C*]Cl~[C*]O,2,5.921189464667501e-16
TrainingSet,mobley_1977493~mobley_3867265,[C*]Cl~[C*]O,1,0.0
TrainingSet,mobley_1717215~mobley_2146331,[O*]CO~,2,0.128952737083243
TrainingSet,mobley_1650157~mobley_3982371,[C*]C.[C*]C~[C*]OC,3,0.8158746794431723
TrainingSet,mobley_1903702~mobley_9246215,[CH*]O~[C*]C,1,0.47096557824038476
TrainingSet,mobley_9624458~mobley_186894,[C*]Cl.[C*]Cl~[C*]S,2,0.0
TrainingSet,mobley_9624458~mobley_7326982,[C*]Cl.[C*]Cl~[CH*]O,2,0.0
TrainingSet,mobley_2068538~mobley_1107178,[C*]C~[C*]I,1,0.2679606866269005
TrainingSet,mobley_9913368~mobley_8048190,[C*]Cl.[C*]Cl~[C*]O.[C*]N,2,5.921189464667501e-16
TrainingSet,mobley_1046331~mobley_6743808,[O*]CO~[C*]C.[C*]C,3,15.043577024836324
TrainingSet,mobley_1967551~mobley_313406,~[C*]C,1,0.6029911286315413
TrainingSet,mobley_1827204~mobley_8492526,[C*]C~,1,0.0974501166231216
TrainingSet,mobley_1571523~mobley_5917842,[C*]C~[O*]C.[C*]O,2,1.943503963587839
TrainingSet,mobley_929676~mobley_4792268,[C*]CBr~[C*]O.[C*]O,3,0.04436108551291799
TrainingSet,mobley_1873346~mobley_2925352,~[C*]O,1,0.08780240654253116
TrainingSet,mobley_1650157~mobley_197466,[C*]C.[C*]C~[C*]C1CC1,4,0.35245281990209687
TrainingSet,mobley_9257453~mobley_3169935,[C*]O.[C*]Cl~[C*]N,2,1.1842378929335002e-15
TrainingSet,mobley_1563176~mobley_1875719,[C*]S~[C*]O.[C*]C,2,0.05570884689652079
TrainingSet,mobley_1662128~mobley_1231151,[C*]C~[CH*]Cl,1,0.15759801835955914
TrainingSet,mobley_1760914~mobley_7066554,[C*]C~[C*]O,1,0.0
TrainingSet,mobley_9838013~mobley_5449201,[C*]C.[C*]O~[C*]C,2,0.07917388892333413
TrainingSet,mobley_1728386~mobley_5094777,[C*]C(N)O~[C*]CCC[2*],1,0.12279334898838762
TrainingSet,mobley_1424265~mobley_2489709,[C*]C.[C*]C~[C*]Cl.[C*]Cl,2,0.20612522063905714
TrainingSet,mobley_1803862~mobley_9838013,~[C*]O,1,0.0449568912555128
TrainingSet,mobley_9733743~mobley_299266,[C*]CN~[C*]C,2,0.3592611106593336
TrainingSet,mobley_1875719~mobley_4043951,[C*]O~,1,0.08157009715490095
TrainingSet,mobley_1977493~mobley_303222,[C*]Cl~,1,0.0
TrainingSet,mobley_9626434~mobley_7943327,[C*]O~[C*]C.[C*]O,2,0.16277369780805087
TrainingSet,mobley_1017962~mobley_49274,[C*]O.[C*]OC~[C*]C,3,0.17862773668403137
TrainingSet,mobley_6235784~mobley_1261349,[CH*]C.[CH*]Cl~[C*]C.[C*]C,2,10.269056243003616
TrainingSet,mobley_9883303~mobley_4013838,[C*]C~[CH*]C.[C*]O,2,0.09974981099811664
TrainingSet,mobley_1017962~mobley_9617923,[C*]OC~[C*]CCC.[C*]C,4,0.15799920905953935
TrainingSet,mobley_1923244~mobley_1563176,~[C*]S,1,0.16131257893406825
TrainingSet,mobley_9942801~mobley_1755375,[C*]C.[C*]C~[C*]O.[C*]C,2,1.4434780104079419
TrainingSet,mobley_9733743~mobley_186894,[C*]CN~[C*]S,2,0.18151860103929354
TrainingSet,mobley_1424265~mobley_3682850,[C*]C.[C*]C~[CH*]O,2,1.369763371586297
TrainingSet,mobley_9733743~mobley_7708038,[C*]CN~[C*]Br,0,0.2236239505240289
TrainingSet,mobley_9257453~mobley_4553008,[C*]O.[C*]Cl~[C*]Cl,0,0.0
TrainingSet,mobley_7769613~mobley_9626434,[C*]C.[C*]C.[C*]Br~[C*]OCCO,6,0.3030444128130048
TrainingSet,mobley_1662128~mobley_6091882,[C*]CC~,2,0.07033193946806812
TrainingSet,mobley_9794857~mobley_3982371,[C*]C.[C*]C~[C*]O,2,0.07944641580011301
TrainingSet,mobley_1674094~mobley_1923244,[C*]CC~,2,0.07564038157862507
TrainingSet,mobley_1017962~mobley_4375719,[C*]O.[C*]OC~[C*]CCC,4,0.14500556832494402
TrainingSet,mobley_129464~mobley_7913234,[C*]C~[CH*]O,1,0.19050770975039302
TrainingSet,mobley_1017962~mobley_7758918,[C*]CCC.[O*]C~,4,0.6806815137814015
TrainingSet,mobley_1755375~mobley_4035953,[C*]C~,1,0.12343175077167134
TrainingSet,mobley_1893937~mobley_4043987,[C*]Cl~[CH*]C,1,0.0
TrainingSet,mobley_1987439~mobley_1755375,[C*]C~[C*]O,1,0.26061942832701485
TrainingSet,mobley_9624458~mobley_313406,[C*]Cl.[C*]Cl~[C*]O,2,0.0
TrainingSet,mobley_1923244~mobley_1803862,~[CH*]C,1,0.0977145766942681
TrainingSet,mobley_929676~mobley_5759258,[C*]CBr~[C*]O,2,0.08449135010733348
TrainingSet,mobley_929676~mobley_5079234,[C*]Br~[C*]CO,0,0.11377242000043576
TrainingSet,mobley_1873346~mobley_8691603,~[C*]O,1,0.06678806164981858
TrainingSet,mobley_5747188~mobley_7176290,[C*]C~[C*]O,1,0.17558376261072722
TrainingSet,mobley_9942801~mobley_8337722,~[CH*]O.[CH*]C,2,4.254368385348915
TrainingSet,mobley_9794857~mobley_4561957,[C*]OC~[CH*]C.[CH*]C,3,0.1257935741399642
TrainingSet,mobley_9624458~mobley_766666,[C*]CCl~[C*]Cl.[C*]Cl,2,0.0
TrainingSet,mobley_4924862~mobley_5471704,~[C*]C,1,0.11059546171593113
TrainingSet,mobley_9942801~mobley_6571751,[C*]C.[C*]C~,2,14.845946173775417
TrainingSet,mobley_2043882~mobley_3040612,[C*]O~[C*]C,1,0.2535452113389247
TrainingSet,mobley_1977493~mobley_7326982,[C*]Cl~[CH*]O,1,0.0
TrainingSet,mobley_5816127~mobley_1722522,[C*]O~[C*]CCC.[C*]O,4,0.16476886854212816
TrainingSet,mobley_9883303~mobley_8765203,[C*]CC~,2,0.23636351006033945
TrainingSet,mobley_1662128~mobley_6911232,[C*]CC~[C*]OC,1,0.015512823871236418
TrainingSet,mobley_9733743~mobley_2410897,[C*]CC~,2,0.25949396385401086
TrainingSet,mobley_9507933~mobley_8798016,[C*]C.[C*]C~[C*]CO,3,1.371260130555531
TrainingSet,mobley_1571523~mobley_5445548,[C*]C.[C*]O~[CH*]C.[CH*]C,2,2.584678097758732
TrainingSet,mobley_1923244~mobley_2143011,~[CH*]C,1,0.15611942681338517
TrainingSet,mobley_1674094~mobley_8765203,[C*]CC~[C*]C,2,0.9684763871499186
TrainingSet,mobley_1079207~mobley_1178614,[C*]Cl~[C*]O,1,7.758718584952146
TrainingSet,mobley_9838013~mobley_4893032,[C*]C.[C*]O~[C*]CN,3,0.11552378997891878
TrainingSet,mobley_1760914~mobley_8691603,[C*]Cl~[C*]O,1,0.0
TrainingSet,mobley_9942801~mobley_7676709,~[CH*]O.[CH*]C,2,0.09739031308626148
TrainingSet,mobley_9617923~mobley_6081058,[C*]C.[C*]C~,2,0.24227914725783206
TrainingSet,mobley_1662128~mobley_7532833,[C*]CC~[C*]N,2,0.061293746589680724
TrainingSet,mobley_1571523~mobley_6175884,[C*]C.[C*]O~[C*]CO,3,0.11614487719998688
TrainingSet,mobley_1967551~mobley_8048190,~[C*]N,1,0.047936060158715675
TrainingSet,mobley_9838013~mobley_5759258,[C*]C.[C*]O~[C*]CO,3,0.4335748554349832
TrainingSet,mobley_9507933~mobley_4291494,[C*]C.[C*]C~[C*]Cl,2,0.05135234976140601
TrainingSet,mobley_9434451~mobley_1107178,[CH*]C.[CH*]Br~[C*]I,2,0.40851871085659924
TrainingSet,mobley_9838013~mobley_9112978,[C*]C.[C*]O~[C*]C,2,0.31083892424037846
TrainingSet,mobley_1728386~mobley_1760914,[C*]O.[C*]N~[C*]Cl,2,0.18619853597963645
TrainingSet,mobley_1178614~mobley_2489709,[C*]O~[C*]Cl,1,0.0
TrainingSet,mobley_1733799~mobley_3682850,[C*]Br~,1,0.4783537202405145
TrainingSet,mobley_1036761~mobley_5518547,~[C*]C,1,1.24314959908945
TrainingSet,mobley_1855337~mobley_2681549,[C*]Cl~,1,0.0
TrainingSet,mobley_1571523~mobley_5571660,[C*]C.[C*]O~[C*]N.[C*]C,2,0.10667490208554213
TrainingSet,mobley_9913368~mobley_1199854,[C*]Cl.[C*]Cl~[C*]CI,1,8.975532667990228
TrainingSet,mobley_1178614~mobley_7010316,[C*]Cl~,1,0.0
TrainingSet,mobley_9838013~mobley_7769613,[C*]C.[C*]O~[C*]Br,2,0.09054985206898777
TrainingSet,mobley_1036761~mobley_7200804,[CH*]N~[C*]O.[C*]F,2,0.5435072331461278
TrainingSet,mobley_9733743~mobley_210639,[C*]CN~[CH*]I,2,0.6682863381574763
TrainingSet,mobley_2422586~mobley_3982371,[C*]C~[C*]O,1,0.11424812135286931
TrainingSet,mobley_8668219~mobley_4694328,[CH*]C.[CH*]C~[C*]CCCO,5,0.4637406053040427
TrainingSet,mobley_1905088~mobley_9139060,[C*]Br~[CH*]C,1,0.2736053101084479
TrainingSet,mobley_1674094~mobley_6896128,~[CH*]CC,2,0.15385546925780688
TrainingSet,mobley_9733743~mobley_5690766,[C*]N~[C*]CC,2,0.23667332500968002
TrainingSet,mobley_9794857~mobley_7769613,[C*]OC~[C*]Br,0,0.04529257524662413
TrainingSet,mobley_6430250~mobley_7463799,~[C*]O,1,0.030035644225819454
TrainingSet,mobley_9883303~mobley_1139153,[C*]C~[CH*]C.[C*]C,2,0.06500199357100091
TrainingSet,mobley_1231151~mobley_299266,[CH*]Cl~[C*]C,1,0.0
TrainingSet,mobley_5690766~mobley_2864987,[C*]C~[CH*]O,1,0.7575237208758546
TrainingSet,mobley_9883303~mobley_2517158,[CH*]C~[C*]CBr,2,0.024740211750283955
TrainingSet,mobley_1662128~mobley_3573480,~[C*]CC(C)O,4,0.33457152756105907
TrainingSet,mobley_1674094~mobley_778352,[C*]CC~[C*]C,2,0.4088242584251326
TrainingSet,mobley_1046331~mobley_1178614,[O*]CO~[C*]Cl,0,0.3101050721532299
TrainingSet,mobley_1592519~mobley_1017962,[C*]C~,1,0.0939461725332117
TrainingSet,mobley_1046331~mobley_1755375,[O*]CO~[C*]C.[C*]C,3,5.291408092456729
TrainingSet,mobley_1728386~mobley_5311804,[C*]N~,1,0.03295312905840659
TrainingSet,mobley_1803862~mobley_7106722,~[C*]C,1,0.024323110011674063
TrainingSet,mobley_1019269~mobley_2341732,~[C*]C.[C*]OC,3,0.10953999408681742
TrainingSet,mobley_1019269~mobley_1662128,[C*]O~,1,0.31410546917403365
TrainingSet,mobley_1571523~mobley_2850833,[C*]C~[C*]O,1,0.13828120445649844
TrainingSet,mobley_1827204~mobley_6060301,[C*]O~[C*]N,1,0.08054124792576783
TrainingSet,mobley_1036761~mobley_4715906,[CH*]N~[CH*]C.[CH*]C,2,0.06795145678379538
TrainingSet,mobley_1571523~mobley_2484519,[C*]C.[C*]O~[C*]Cl,2,0.12998929861207797
TrainingSet,mobley_1563176~mobley_7099614,[C*]CS~[C*]Cl,0,0.11951096532226689
TrainingSet,mobley_9478823~mobley_3169935,[C*]C.[C*]C~[C*]N.[C*]Cl,2,0.08184757861738423
TrainingSet,mobley_2143011~mobley_8337977,~[C*]O.[C*]C,2,0.16529106923654419
TrainingSet,mobley_1662128~mobley_2008055,[C*]CC~,2,0.14500520456783597
TrainingSet,mobley_1674094~mobley_3414356,[C*]C~[C*]C.[C*]O,2,0.17039033499427214
TrainingSet,mobley_1046331~mobley_3682850,[O*]CO~,2,1.2044626582912656
TrainingSet,mobley_2068538~mobley_1923244,~[C*]C,1,0.05733727164454199
TrainingSet,mobley_9838013~mobley_4043951,[C*]C.[C*]O~[C*]C,2,0.2175486990030306
TrainingSet,mobley_9733743~mobley_820789,[C*]N~[C*]O.[C*]O,2,0.043018574014488296
TrainingSet,mobley_2422586~mobley_8754702,~[C*]O,1,0.18921686552234182
TrainingSet,mobley_9838013~mobley_4043987,[C*]O~[C*]CC,2,0.09866057381944511
TrainingSet,mobley_20524~mobley_7066554,~[C*]Cl,1,0.08157235827202738
TrainingSet,mobley_9478823~mobley_7200804,[C*]C.[C*]C~[C*]O.[C*]F,2,0.07183017405563086
TrainingSet,mobley_9478823~mobley_1728386,[C*]C~[C*]O.[C*]N,2,9.456186925773196
TrainingSet,mobley_9015240~mobley_1881249,[C*]CCCBr~[C*]O,4,0.12530026830764945
TrainingSet,mobley_1469079~mobley_5371840,[C*]Cl~,1,0.0
TrainingSet,mobley_6235784~mobley_210639,[CH*]C.[CH*]Cl~[CH*]I,2,16.432513627704317
TrainingSet,mobley_1899443~mobley_1803862,[C*]C~,1,0.07182833409219497
TrainingSet,mobley_2294995~mobley_8260524,[C*]OCO~[C*]C,3,0.10553680536072971
TrainingSet,mobley_1017962~mobley_1075836,[C*]CCC~,3,2.230359416572552
TrainingSet,mobley_1873346~mobley_3053621,[C*]C~,1,0.10991546687859724
TrainingSet,mobley_1019269~mobley_8426916,[C*]CCO~[C*]NCC,1,0.050212530812935474
TrainingSet,mobley_9913368~mobley_5157661,[C*]Cl.[C*]Cl~[CH*]C.[CH*]C,2,0.0
TrainingSet,mobley_1977493~mobley_8118832,[C*]Cl~[C*]O,1,0.0
TrainingSet,mobley_9883303~mobley_3573480,[CH*]C~[C*]O.[C*]C,2,0.05342792537224547
TrainingSet,mobley_1858644~mobley_9942801,[C*]O~[C*]C,1,0.09613856443332196
TrainingSet,mobley_9883303~mobley_5079234,[CH*]C~[C*]CO,2,0.34698012006636797
TrainingSet,mobley_1674094~mobley_4762983,~[C*]C,1,0.11188937020977445
TrainingSet,mobley_1976156~mobley_2197088,[C*]O~[C*]C,1,0.0827578302027065
TrainingSet,mobley_9942801~mobley_2661134,[C*]C.[C*]C~[C*]O.[C*]N,2,0.9579404537145673
TrainingSet,mobley_1674094~mobley_430089,[C*]C~,1,0.06391894942299935
TrainingSet,mobley_9246215~mobley_1781152,[C*]CC~[C*]C.[C*]C(O)OC,5,0.23169986546349242
TrainingSet,mobley_9478823~mobley_2126135,[C*]C~[C*]C.[C*]O,2,0.09143759799207322
TrainingSet,mobley_1827204~mobley_49274,[C*]O~[C*]C,1,0.08506933791055424
TrainingSet,mobley_1017962~mobley_2143011,[C*]CC(O)OC~[CH*]C,5,0.3906566776526931
TrainingSet,mobley_4035953~mobley_9478823,[C*]O~[C*]C,1,0.020763168121941407
TrainingSet,mobley_1827204~mobley_929676,[C*]O~[C*]Br,1,0.21275572560272027
TrainingSet,mobley_1760914~mobley_4715906,[C*]Cl~[CH*]C,1,0.0
TrainingSet,mobley_9913368~mobley_7532833,[C*]Cl.[C*]Cl~[C*]N,2,0.0
TrainingSet,mobley_1178614~mobley_6257907,[C*]O~[C*]N,1,0.0
TrainingSet,mobley_9257453~mobley_8723116,[C*]O.[C*]Cl~[C*]N,2,2.437134994516274
TrainingSet,mobley_186894~mobley_1231151,[C*]S~[CH*]Cl,1,0.2037483423798584
TrainingSet,mobley_1977493~mobley_313406,[C*]Cl~[C*]O,1,0.0
TrainingSet,mobley_1520842~mobley_6303022,~[C*]C,1,0.0797182679933527
TrainingSet,mobley_9478823~mobley_852937,[C*]C.[C*]C~[C*]O.[C*]F,2,0.0846774793851484
TrainingSet,mobley_627267~mobley_4043987,[C*]Br~[C*]CCC,2,0.04021473353401092
TrainingSet,mobley_1017962~mobley_8514745,[C*]C.[C*]O~[C*]O.[C*]C,2,0.06147816795204623
TrainingSet,mobley_1674094~mobley_9838013,[C*]CC~[C*]C.[C*]O,3,0.1396535542216524
TrainingSet,mobley_1662128~mobley_3738859,~[C*]CBr,2,0.11899046874754297
TrainingSet,mobley_1735893~mobley_7859387,[C*]O~[C*]C,1,0.09468302149086713
TrainingSet,mobley_994483~mobley_2802855,~[C*]CC,2,0.06128406549481956
TrainingSet,mobley_1722522~mobley_6981465,[C*]CC~[CH*]C,2,0.1401534217522354
TrainingSet,mobley_1017962~mobley_9883303,[C*]O.[C*]OC~[CH*]C,3,0.13496752077577773
